,start_time,end_time,wav_file,emotion,val,act,dom
1397,115.03,117.2346,Ses01F_script02_2_M013,fru,2.5,3.5,2.5
1398,133.66,136.7425,Ses01F_script02_2_M014,fru,2.5,2.5,2.0
1399,138.62,144.145,Ses01F_script02_2_M015,fru,2.5,2.5,2.0
1400,144.165,159.8,Ses01F_script02_2_M016,neu,2.5,2.5,2.5
1401,159.8775,165.37,Ses01F_script02_2_M017,neu,2.5,2.5,2.5
1402,203.59,206.9211,Ses01F_script02_2_M018,xxx,3.0,2.5,3.0
1403,211.34,221.895,Ses01F_script02_2_M019,neu,3.0,3.0,2.5
1404,221.9724,227.68,Ses01F_script02_2_M020,fru,2.5,2.5,2.0
1405,232.88,237.9673,Ses01F_script02_2_M021,neu,3.0,2.5,1.5
1406,238.0133,243.3756,Ses01F_script02_2_M022,neu,3.5,2.5,1.5
1407,244.92,247.88,Ses01F_script02_2_M023,neu,3.5,2.5,2.0
1408,249.09,250.92,Ses01F_script02_2_M024,hap,4.0,2.5,2.0
1409,251.89,253.4098,Ses01F_script02_2_M025,xxx,2.5,3.0,2.0
1410,256.83,260.8204,Ses01F_script02_2_M026,hap,3.5,2.5,1.5
1411,261.75,266.7811,Ses01F_script02_2_M027,oth,2.5,2.5,1.5
1412,267.0343,269.5888,Ses01F_script02_2_M028,xxx,2.5,3.0,2.5
1413,270.9007,279.64,Ses01F_script02_2_M029,xxx,2.5,3.0,3.0
1414,282.08,294.3,Ses01F_script02_2_M030,xxx,2.5,3.5,4.0
1415,294.33,309.03,Ses01F_script02_2_M031,fru,1.5,3.5,4.0
1416,309.085,311.7279,Ses01F_script02_2_M032,fru,1.5,4.0,4.0
1417,316.85,319.875,Ses01F_script02_2_M033,neu,2.5,1.5,2.5
1418,324.41,326.34,Ses01F_script02_2_M034,xxx,2.0,1.5,2.0
1419,331.61,335.1425,Ses01F_script02_2_M035,fru,2.0,1.5,2.0
1420,337.3198,339.8275,Ses01F_script02_2_M036,fru,1.5,3.5,2.0
1421,366.2026,369.0947,Ses01F_script02_2_M037,sad,2.0,2.0,1.0
1422,373.51,377.1344,Ses01F_script02_2_M038,sad,2.0,2.5,2.5
1423,384.0157,385.6925,Ses01F_script02_2_M039,sur,3.0,1.5,1.5
1424,406.01,412.79,Ses01F_script02_2_M040,neu,3.0,2.5,2.5
1425,419.38,423.7152,Ses01F_script02_2_M041,fru,3.5,2.5,2.5
1426,425.4413,429.7,Ses01F_script02_2_M042,neu,4.0,2.5,2.5
1427,434.6255,436.0279,Ses01F_script02_2_M043,neu,4.0,2.0,2.5
1428,436.304,439.48,Ses01F_script02_2_M044,hap,4.0,2.5,2.5
1429,442.36,444.56,Ses01F_script02_2_M045,xxx,2.5,2.5,2.0
1430,445.99,447.8802,Ses01F_script02_2_M046,hap,4.0,2.5,1.5
1431,449.3991,453.6338,Ses01F_script02_2_M047,neu,3.0,2.5,2.0
1432,465.47,472.47,Ses01F_script02_2_M048,neu,3.5,3.0,2.5
1433,476.671,479.1565,Ses01F_script02_2_M049,hap,3.5,2.5,2.5
1434,7.63,8.57,Ses01M_impro07_F000,neu,4.0,2.0,2.5
1435,13.95,21.12,Ses01M_impro07_F001,exc,4.5,4.0,3.0
1436,23.88,25.25,Ses01M_impro07_F002,xxx,3.5,3.0,2.0
1437,27.06,29.81,Ses01M_impro07_F003,exc,3.5,3.0,3.0
1438,30.31,33.08,Ses01M_impro07_F004,exc,4.0,3.5,3.0
1439,33.72,37.27,Ses01M_impro07_F005,exc,4.5,4.0,3.0
1440,37.88,42.5825,Ses01M_impro07_F006,exc,3.5,3.5,3.0
1441,45.145,49.2825,Ses01M_impro07_F007,exc,3.5,2.5,3.0
1442,49.64,52.1,Ses01M_impro07_F008,exc,4.0,2.5,3.0
1443,52.46,57.4562,Ses01M_impro07_F009,exc,4.0,2.5,3.5
1444,58.78,60.21,Ses01M_impro07_F010,neu,3.0,2.0,2.0
1445,60.81,66.77,Ses01M_impro07_F011,exc,3.0,2.5,2.5
1446,68.64,72.35,Ses01M_impro07_F012,neu,4.0,3.0,2.5
1447,72.84,76.23,Ses01M_impro07_F013,exc,3.5,2.5,2.5
1448,76.59,87.8575,Ses01M_impro07_F014,exc,4.0,3.0,3.0
1449,88.4125,92.41,Ses01M_impro07_F015,exc,4.0,2.5,2.5
1450,95.26,101.5,Ses01M_impro07_F016,exc,4.0,3.0,2.5
1451,101.62,109.02,Ses01M_impro07_F017,xxx,3.5,2.5,3.0
1452,111.59,116.34,Ses01M_impro07_F018,exc,3.5,3.0,2.5
1453,116.5,119.025,Ses01M_impro07_F019,xxx,4.0,3.0,3.0
1454,121.15,125.25,Ses01M_impro07_F020,neu,3.0,2.5,2.5
1455,125.31,132.5725,Ses01M_impro07_F021,exc,3.5,3.0,2.5
1456,132.86,138.12,Ses01M_impro07_F022,exc,4.0,3.5,3.5
1457,139.07,141.8,Ses01M_impro07_F023,exc,4.0,3.0,2.5
1458,141.99,144.485,Ses01M_impro07_F024,exc,3.5,3.0,2.5
1459,144.66,148.265,Ses01M_impro07_F025,exc,4.0,3.5,2.5
1460,149.71,154.92,Ses01M_impro07_F026,exc,4.0,4.0,3.5
1461,156.18,167.8,Ses01M_impro07_F027,exc,4.5,4.0,3.0
1462,171.73,174.2,Ses01M_impro07_F028,xxx,3.0,2.5,2.5
1463,174.93,180.91,Ses01M_impro07_F029,xxx,3.0,3.0,2.5
1464,183.02,184.72,Ses01M_impro07_F030,xxx,3.5,2.5,2.5
1465,185.4225,188.8425,Ses01M_impro07_F031,xxx,3.0,2.5,3.0
1466,191.05,192.2475,Ses01M_impro07_F032,xxx,3.0,2.5,2.0
1467,192.7,195.05,Ses01M_impro07_F033,hap,3.0,3.0,3.0
1468,195.17,205.4775,Ses01M_impro07_F034,hap,4.0,3.5,3.5
1469,2.6812,7.98,Ses01M_impro07_M000,exc,4.0,4.0,3.0
1470,8.22,14.75,Ses01M_impro07_M001,exc,4.0,3.0,3.0
1471,15.54,20.67,Ses01M_impro07_M002,exc,5.0,3.5,4.0
1472,20.92,34.38,Ses01M_impro07_M003,exc,4.0,4.0,3.0
1473,34.76,38.66,Ses01M_impro07_M004,exc,4.5,3.5,2.5
1474,38.78,48.28,Ses01M_impro07_M005,exc,4.0,4.0,3.0
1475,48.73,52.86,Ses01M_impro07_M006,hap,4.0,3.0,2.0
1476,54.63,56.31,Ses01M_impro07_M007,exc,4.0,4.0,2.5
1477,56.53,61.35,Ses01M_impro07_M008,exc,4.0,3.0,2.5
1478,61.59,63.56,Ses01M_impro07_M009,exc,3.0,2.5,2.5
1479,66.3983,78.9,Ses01M_impro07_M010,exc,3.5,3.0,3.0
1480,80.6825,83.82,Ses01M_impro07_M011,hap,4.0,3.0,2.5
1481,87.43,90.44,Ses01M_impro07_M012,xxx,3.5,2.5,2.5
1482,90.92,102.61,Ses01M_impro07_M013,hap,3.5,2.5,2.5
1483,106.5475,112.35,Ses01M_impro07_M014,xxx,3.0,3.0,2.5
1484,115.61,125.3625,Ses01M_impro07_M015,xxx,3.0,3.5,3.5
1485,127.52,131.39,Ses01M_impro07_M016,xxx,3.5,3.5,2.5
1486,131.95,134.62,Ses01M_impro07_M017,hap,4.0,3.5,2.5
1487,135.305,141.01,Ses01M_impro07_M018,exc,3.5,3.5,3.0
1488,141.34,142.68,Ses01M_impro07_M019,hap,3.5,2.5,2.5
1489,143.98,147.84,Ses01M_impro07_M020,neu,3.5,2.5,2.5
1490,147.91,150.1225,Ses01M_impro07_M021,sur,2.5,3.0,2.5
1491,150.7925,153.8,Ses01M_impro07_M022,sur,3.0,4.0,3.5
1492,153.86,159.14,Ses01M_impro07_M023,xxx,2.5,4.0,3.5
1493,165.1825,169.6425,Ses01M_impro07_M024,exc,4.0,3.0,3.0
1494,169.7275,172.34,Ses01M_impro07_M025,xxx,3.0,2.5,2.5
1495,172.46,175.3625,Ses01M_impro07_M026,neu,2.5,3.0,2.5
1496,177.26,178.75,Ses01M_impro07_M027,xxx,3.0,2.5,1.5
1497,179.94,185.3475,Ses01M_impro07_M028,xxx,3.0,2.5,2.5
1498,185.78,191.52,Ses01M_impro07_M029,xxx,3.5,3.0,2.0
1499,192.22,194.25,Ses01M_impro07_M030,neu,3.0,2.5,1.5
1500,194.77,196.02,Ses01M_impro07_M031,xxx,3.0,2.0,1.5
1501,196.38,199.86,Ses01M_impro07_M032,hap,4.0,3.0,2.5
1502,204.81,206.6,Ses01M_impro07_M033,hap,3.5,2.5,1.5
1503,5.53,7.7,Ses01F_script03_1_F000,fea,2.0,3.5,1.0
1504,8.74,15.2,Ses01F_script03_1_F001,fea,2.5,3.5,2.0
1505,17.2,22.71,Ses01F_script03_1_F002,fea,2.5,3.5,1.0
1506,24.47,27.44,Ses01F_script03_1_F003,xxx,4.0,2.0,2.5
1507,28.96,32.94,Ses01F_script03_1_F004,xxx,4.0,2.5,2.5
1508,41.17,47.64,Ses01F_script03_1_F005,hap,4.0,4.0,2.5
1509,51.2835,53.8175,Ses01F_script03_1_F006,exc,4.0,3.0,2.5
1510,54.61,56.8,Ses01F_script03_1_F007,exc,4.0,3.0,2.5
1511,63.41,67.4075,Ses01F_script03_1_F008,xxx,2.5,2.0,2.0
1512,68.7,71.81,Ses01F_script03_1_F009,xxx,2.5,3.0,2.5
1513,74.65,77.18,Ses01F_script03_1_F010,hap,3.5,3.5,2.5
1514,84.47,88.26,Ses01F_script03_1_F011,hap,4.0,3.5,2.5
1515,92.14,93.66,Ses01F_script03_1_F012,exc,3.5,2.0,2.0
1516,105.94,109.39,Ses01F_script03_1_F013,xxx,4.0,2.5,2.5
1517,112.4,118.38,Ses01F_script03_1_F014,xxx,4.0,2.0,2.5
1518,120.08,122.43,Ses01F_script03_1_F015,xxx,4.0,2.0,2.0
1519,126.1,128.9675,Ses01F_script03_1_F016,xxx,4.0,2.0,2.5
1520,131.88,136.8,Ses01F_script03_1_F017,xxx,3.0,3.0,2.0
1521,139.94,142.69,Ses01F_script03_1_F018,xxx,2.5,3.5,2.0
1522,149.95,153.08,Ses01F_script03_1_F019,xxx,4.0,2.5,2.5
1523,165.1525,169.7325,Ses01F_script03_1_F020,hap,4.0,4.0,2.5
1524,174.8825,178.85,Ses01F_script03_1_F021,hap,4.0,3.0,3.0
1525,194.85,204.01,Ses01F_script03_1_F022,hap,4.0,3.5,3.0
1526,208.8925,211.42,Ses01F_script03_1_F023,xxx,3.5,2.0,2.5
1527,215.28,220.35,Ses01F_script03_1_F024,exc,5.0,4.5,2.5
1528,221.12,226.87,Ses01F_script03_1_F025,xxx,4.0,3.5,2.5
1529,228.37,231.07,Ses01F_script03_1_F026,xxx,3.5,2.0,2.5
1530,237.4,242.26,Ses01F_script03_1_F027,xxx,3.5,3.5,2.5
1531,244.0875,248.07,Ses01F_script03_1_F028,xxx,3.5,2.5,2.0
1532,250.22,262.43,Ses01F_script03_1_F029,hap,4.0,4.0,2.5
1533,262.46,269.64,Ses01F_script03_1_F030,hap,4.0,3.0,2.5
1534,275.91,279.99,Ses01F_script03_1_F031,xxx,3.0,3.0,2.5
1535,4.2888,6.18,Ses01F_script03_1_M000,fea,2.5,4.0,1.0
1536,7.29,9.18,Ses01F_script03_1_M001,fea,2.5,3.5,1.0
1537,14.64,17.43,Ses01F_script03_1_M002,fea,2.5,3.0,1.0
1538,19.8475,21.29,Ses01F_script03_1_M003,fea,2.5,3.5,1.5
1539,22.16,24.95,Ses01F_script03_1_M004,xxx,2.5,3.5,1.5
1540,26.86,29.52,Ses01F_script03_1_M005,exc,4.0,3.0,2.0
1541,33.92,39.31,Ses01F_script03_1_M006,xxx,3.0,3.0,1.5
1542,39.5,45.775,Ses01F_script03_1_M007,hap,4.5,3.5,2.5
1543,46.72,51.9842,Ses01F_script03_1_M008,hap,4.0,3.0,2.0
1544,53.28,55.33,Ses01F_script03_1_M009,hap,4.0,2.5,2.5
1545,56.37,64.43,Ses01F_script03_1_M010,hap,4.0,3.5,2.5
1546,66.84,69.29,Ses01F_script03_1_M011,xxx,3.0,2.5,2.0
1547,71.0,75.43,Ses01F_script03_1_M012,xxx,3.5,2.5,2.5
1548,76.32,86.518,Ses01F_script03_1_M013,hap,4.0,3.5,2.5
1549,87.76,92.57,Ses01F_script03_1_M014,xxx,4.0,3.0,3.0
1550,93.23,100.16,Ses01F_script03_1_M015,xxx,3.5,3.5,2.5
1551,100.195,106.55,Ses01F_script03_1_M016,xxx,3.5,3.0,2.5
1552,108.87,113.02,Ses01F_script03_1_M017,xxx,4.0,2.5,2.0
1553,118.0823,120.53,Ses01F_script03_1_M018,hap,4.0,3.0,2.0
1554,121.95,127.15,Ses01F_script03_1_M019,xxx,3.5,3.0,2.5
1555,128.38,131.77,Ses01F_script03_1_M020,xxx,3.5,2.5,2.5
1556,136.5,140.4925,Ses01F_script03_1_M021,exc,4.0,3.0,2.5
1557,142.24,150.92,Ses01F_script03_1_M022,xxx,3.5,3.0,2.5
1558,152.13,155.0425,Ses01F_script03_1_M023,xxx,3.5,2.0,2.5
1559,155.115,167.7,Ses01F_script03_1_M024,exc,4.5,3.5,3.0
1560,168.69,176.27,Ses01F_script03_1_M025,hap,4.0,3.0,2.5
1561,178.97,195.6,Ses01F_script03_1_M026,hap,4.0,3.5,2.5
1562,204.59,210.7575,Ses01F_script03_1_M027,xxx,4.0,3.5,2.0
1563,211.03,215.83,Ses01F_script03_1_M028,xxx,3.5,3.5,2.0
1564,216.6325,218.5225,Ses01F_script03_1_M029,xxx,3.0,3.0,2.5
1565,219.22,221.82,Ses01F_script03_1_M030,dis,3.0,2.0,2.0
1566,226.32,228.89,Ses01F_script03_1_M031,xxx,3.5,2.0,2.0
1567,230.37,231.905,Ses01F_script03_1_M032,xxx,4.0,2.0,2.0
1568,232.1675,238.49,Ses01F_script03_1_M033,xxx,3.5,3.0,2.5
1569,241.6,245.87,Ses01F_script03_1_M034,hap,4.0,3.5,2.5
1570,247.74,250.7,Ses01F_script03_1_M035,xxx,3.5,3.0,1.5
1571,256.85,262.0325,Ses01F_script03_1_M036,hap,4.0,4.5,2.5
1572,262.3975,267.45,Ses01F_script03_1_M037,hap,4.0,2.5,2.0
1573,271.64,276.2,Ses01F_script03_1_M038,xxx,3.0,2.5,2.5
1574,10.0955,12.68,Ses01M_impro06_F000,neu,3.0,2.5,2.0
1575,23.26,26.3875,Ses01M_impro06_F001,neu,3.0,2.0,2.5
1576,39.43,41.75,Ses01M_impro06_F002,neu,3.0,2.0,2.5
1577,61.86,64.65,Ses01M_impro06_F003,sad,2.5,2.0,2.5
1578,67.277,70.12,Ses01M_impro06_F004,sad,2.5,2.0,2.0
1579,70.205,72.2704,Ses01M_impro06_F005,sad,2.5,2.0,3.5
1580,76.5016,79.03,Ses01M_impro06_F006,sad,3.0,2.0,2.5
1581,87.2562,89.47,Ses01M_impro06_F007,neu,3.0,2.0,3.0
1582,94.62,96.52,Ses01M_impro06_F008,neu,2.5,2.0,2.5
1583,97.45,101.42,Ses01M_impro06_F009,neu,2.5,3.0,3.0
1584,101.5,105.8675,Ses01M_impro06_F010,neu,2.5,3.0,3.0
1585,107.02,108.56,Ses01M_impro06_F011,neu,2.5,2.0,2.5
1586,112.615,113.9775,Ses01M_impro06_F012,neu,2.5,2.5,2.5
1587,117.85,120.8,Ses01M_impro06_F013,neu,2.5,3.0,3.0
1588,131.1825,132.555,Ses01M_impro06_F014,neu,3.0,2.5,2.5
1589,143.9425,145.16,Ses01M_impro06_F015,neu,3.0,2.5,2.5
1590,145.94,147.78,Ses01M_impro06_F016,neu,3.0,2.0,2.5
1591,148.265,150.71,Ses01M_impro06_F017,neu,2.5,3.0,3.0
1592,157.23,159.57,Ses01M_impro06_F018,neu,2.5,3.0,3.0
1593,159.75,163.9425,Ses01M_impro06_F019,neu,3.0,2.5,3.0
1594,178.3706,181.43,Ses01M_impro06_F020,neu,2.5,2.5,3.5
1595,184.26,186.2647,Ses01M_impro06_F021,neu,2.5,2.0,2.5
1596,188.97,190.92,Ses01M_impro06_F022,neu,2.5,2.0,2.5
1597,197.06,199.05,Ses01M_impro06_F023,neu,3.0,2.0,2.5
1598,200.3676,203.16,Ses01M_impro06_F024,neu,3.0,2.0,3.0
1599,208.8826,210.7397,Ses01M_impro06_F025,neu,2.5,2.0,2.5
1600,214.6701,217.6415,Ses01M_impro06_F026,neu,3.0,3.0,3.0
1601,233.02,235.13,Ses01M_impro06_F027,neu,3.0,2.0,2.5
1602,239.1062,242.6985,Ses01M_impro06_F028,neu,3.0,2.0,2.5
1603,12.4633,16.51,Ses01M_impro06_M000,sad,3.0,2.5,2.0
1604,19.1808,22.89,Ses01M_impro06_M001,sad,3.0,2.0,3.0
1605,25.7888,30.0906,Ses01M_impro06_M002,sad,2.5,2.0,2.0
1606,31.76,35.36,Ses01M_impro06_M003,sad,2.5,2.5,2.5
1607,36.11,40.0,Ses01M_impro06_M004,sad,2.0,3.0,3.5
1608,41.22,44.6825,Ses01M_impro06_M005,sad,2.0,2.5,3.0
1609,46.41,61.99,Ses01M_impro06_M006,sad,1.5,2.5,3.5
1610,63.63,67.63,Ses01M_impro06_M007,sad,2.0,2.0,2.5
1611,71.79,76.0581,Ses01M_impro06_M008,sad,2.0,2.0,3.0
1612,79.2956,82.6661,Ses01M_impro06_M009,sad,1.5,2.5,2.5
1613,83.7526,87.234,Ses01M_impro06_M010,sad,1.5,3.0,3.0
1614,89.295,95.89,Ses01M_impro06_M011,sad,2.0,2.5,3.0
1615,96.5029,97.96,Ses01M_impro06_M012,sad,3.0,2.0,2.5
1616,100.6075,105.74,Ses01M_impro06_M013,sad,2.5,3.0,3.0
1617,105.84,109.16,Ses01M_impro06_M014,sad,2.5,3.0,3.5
1618,109.59,114.61,Ses01M_impro06_M015,sad,2.5,3.0,3.0
1619,115.9875,118.25,Ses01M_impro06_M016,sad,2.5,2.5,3.0
1620,123.15,146.89,Ses01M_impro06_M017,sad,1.5,3.0,4.5
1621,150.05,153.93,Ses01M_impro06_M018,sad,2.5,2.0,3.0
1622,154.55,157.4,Ses01M_impro06_M019,sad,2.0,2.5,3.0
1623,159.35,160.74,Ses01M_impro06_M020,sad,3.0,2.5,2.0
1624,163.73,165.86,Ses01M_impro06_M021,sad,2.0,2.0,3.5
1625,181.8077,184.86,Ses01M_impro06_M022,sad,2.5,2.0,3.0
1626,186.5973,189.55,Ses01M_impro06_M023,sad,2.5,2.0,3.5
1627,193.13,197.51,Ses01M_impro06_M024,sad,1.5,3.0,3.5
1628,202.51,203.85,Ses01M_impro06_M025,sad,3.0,2.0,2.5
1629,205.65,208.5721,Ses01M_impro06_M026,sad,2.5,3.0,3.5
1630,210.21,212.22,Ses01M_impro06_M027,sad,2.5,2.0,2.5
1631,217.5175,221.8768,Ses01M_impro06_M028,sad,3.5,2.5,4.0
1632,225.32,227.51,Ses01M_impro06_M029,sad,2.0,2.5,3.0
1633,227.54,234.26,Ses01M_impro06_M030,sad,1.5,3.0,4.5
1634,9.1274,12.4425,Ses01M_script03_2_F000,xxx,4.0,3.0,3.5
1635,13.14,15.77,Ses01M_script03_2_F001,xxx,4.0,3.0,3.5
1636,22.0335,26.62,Ses01M_script03_2_F002,xxx,4.0,2.5,4.0
1637,29.61,34.19,Ses01M_script03_2_F003,sur,4.5,4.5,4.5
1638,36.62,41.2588,Ses01M_script03_2_F004,xxx,2.0,3.5,4.0
1639,45.45,49.78,Ses01M_script03_2_F005,xxx,2.5,2.5,4.0
1640,53.59,55.883,Ses01M_script03_2_F006,neu,2.5,2.0,3.0
1641,57.3735,63.4867,Ses01M_script03_2_F007,xxx,4.0,3.0,4.0
1642,65.6468,70.4725,Ses01M_script03_2_F008,xxx,2.5,3.5,4.5
1643,73.7041,77.98,Ses01M_script03_2_F009,xxx,2.0,3.0,3.5
1644,83.71,86.14,Ses01M_script03_2_F010,neu,3.0,2.5,3.5
1645,88.63,92.38,Ses01M_script03_2_F011,ang,2.0,2.5,3.5
1646,97.4225,103.9894,Ses01M_script03_2_F012,xxx,2.0,4.0,4.5
1647,111.97,118.07,Ses01M_script03_2_F013,xxx,1.5,3.0,4.0
1648,123.254,126.1575,Ses01M_script03_2_F014,xxx,2.0,3.0,4.0
1649,127.08,129.84,Ses01M_script03_2_F015,ang,1.5,3.5,4.5
1650,137.774,142.4325,Ses01M_script03_2_F016,xxx,2.5,3.0,4.0
1651,145.58,151.59,Ses01M_script03_2_F017,ang,3.0,3.5,4.0
1652,156.53,158.84,Ses01M_script03_2_F018,xxx,2.5,2.5,3.5
1653,160.758,164.32,Ses01M_script03_2_F019,xxx,2.0,3.0,4.0
1654,171.25,177.47,Ses01M_script03_2_F020,xxx,2.0,3.5,4.5
1655,184.18,187.16,Ses01M_script03_2_F021,xxx,2.0,3.0,4.5
1656,191.37,193.1525,Ses01M_script03_2_F022,ang,1.5,3.0,4.0
1657,193.1875,200.3318,Ses01M_script03_2_F023,ang,1.5,4.5,5.0
1658,202.97,206.04,Ses01M_script03_2_F024,ang,2.0,4.0,4.0
1659,207.47,209.67,Ses01M_script03_2_F025,ang,1.5,3.0,4.0
1660,215.02,218.77,Ses01M_script03_2_F026,ang,1.5,3.5,4.5
1661,220.25,222.7,Ses01M_script03_2_F027,ang,1.5,2.5,4.5
1662,230.58,236.68,Ses01M_script03_2_F028,ang,4.0,4.0,4.5
1663,243.27,245.2725,Ses01M_script03_2_F029,ang,2.0,3.5,4.5
1664,248.08,251.59,Ses01M_script03_2_F030,ang,1.5,3.5,4.5
1665,258.3,259.52,Ses01M_script03_2_F031,ang,2.5,2.5,3.5
1666,260.29,264.2,Ses01M_script03_2_F032,xxx,2.5,3.5,3.0
1667,266.24,268.77,Ses01M_script03_2_F033,ang,3.0,4.0,4.0
1668,272.51,275.34,Ses01M_script03_2_F034,ang,2.0,3.5,3.5
1669,277.35,282.36,Ses01M_script03_2_F035,ang,2.5,4.0,4.5
1670,284.39,286.05,Ses01M_script03_2_F036,ang,2.5,3.0,4.0
1671,290.75,293.34,Ses01M_script03_2_F037,ang,2.0,4.0,4.0
1672,293.36,298.53,Ses01M_script03_2_F038,ang,1.5,4.5,4.5
1673,299.63,309.01,Ses01M_script03_2_F039,ang,1.0,4.5,5.0
1674,311.8125,316.71,Ses01M_script03_2_F040,ang,1.0,3.5,4.5
1675,318.4,337.32,Ses01M_script03_2_F041,ang,1.0,5.0,5.0
1676,8.89,10.57,Ses01M_script03_2_M000,xxx,4.0,3.5,2.5
1677,11.91,13.78,Ses01M_script03_2_M001,xxx,3.5,3.0,3.0
1678,14.53,16.66,Ses01M_script03_2_M002,xxx,3.5,2.5,2.5
1679,17.1948,22.5087,Ses01M_script03_2_M003,xxx,2.5,3.0,4.0
1680,25.51,30.32,Ses01M_script03_2_M004,xxx,2.5,2.5,4.5
1681,33.43,37.31,Ses01M_script03_2_M005,xxx,2.0,3.5,4.0
1682,40.6323,46.45,Ses01M_script03_2_M006,xxx,2.0,3.5,4.5
1683,48.84,54.13,Ses01M_script03_2_M007,xxx,2.0,3.5,4.0
1684,55.5157,57.7839,Ses01M_script03_2_M008,xxx,2.0,3.5,2.5
1685,62.8602,65.9708,Ses01M_script03_2_M009,xxx,2.0,3.0,3.5
1686,70.2675,73.5745,Ses01M_script03_2_M010,xxx,2.0,2.0,3.0
1687,77.22,84.2457,Ses01M_script03_2_M011,xxx,3.0,3.0,3.5
1688,85.71,89.075,Ses01M_script03_2_M012,neu,3.0,3.0,3.5
1689,91.68,97.8825,Ses01M_script03_2_M013,neu,3.0,3.0,3.5
1690,103.3845,111.61,Ses01M_script03_2_M014,xxx,2.0,3.5,4.0
1691,117.12,123.76,Ses01M_script03_2_M015,xxx,2.5,3.5,4.5
1692,125.46,127.4,Ses01M_script03_2_M016,fru,2.5,3.0,4.0
1693,129.9327,133.3025,Ses01M_script03_2_M017,fru,2.0,3.5,2.5
1694,135.3979,138.18,Ses01M_script03_2_M018,neu,3.0,3.5,3.0
1695,141.83,145.7234,Ses01M_script03_2_M019,xxx,2.5,2.0,3.0
1696,152.42,157.47,Ses01M_script03_2_M020,xxx,2.5,2.5,3.0
1697,158.7275,161.0388,Ses01M_script03_2_M021,xxx,3.0,3.0,3.0
1698,165.1863,171.71,Ses01M_script03_2_M022,ang,2.0,3.5,4.5
1699,179.22,184.3684,Ses01M_script03_2_M023,ang,2.0,4.5,4.5
1700,186.5,192.15,Ses01M_script03_2_M024,ang,2.0,4.0,4.5
1701,200.0078,203.75,Ses01M_script03_2_M025,ang,2.0,3.0,4.5
1702,205.08,209.0,Ses01M_script03_2_M026,ang,2.0,4.0,4.5
1703,209.17,215.83,Ses01M_script03_2_M027,ang,1.5,3.5,5.0
1704,218.25,221.07,Ses01M_script03_2_M028,ang,1.0,4.0,4.5
1705,222.01,231.2375,Ses01M_script03_2_M029,ang,1.0,4.5,5.0
1706,236.11,248.5725,Ses01M_script03_2_M030,ang,2.0,3.5,4.5
1707,250.63,253.98,Ses01M_script03_2_M031,ang,2.0,4.5,4.5
1708,255.0051,260.83,Ses01M_script03_2_M032,ang,2.5,3.0,3.5
1709,264.13,266.6825,Ses01M_script03_2_M033,ang,2.0,3.5,4.5
1710,268.76,271.9275,Ses01M_script03_2_M034,ang,2.0,2.5,3.0
1711,274.83,277.8275,Ses01M_script03_2_M035,ang,3.0,3.5,3.0
1712,282.59,286.43,Ses01M_script03_2_M036,ang,2.0,3.0,3.5
1713,287.64,291.195,Ses01M_script03_2_M037,ang,2.0,3.0,4.5
1714,292.49,294.575,Ses01M_script03_2_M038,ang,1.5,4.0,4.5
1715,297.92,300.08,Ses01M_script03_2_M039,ang,3.0,3.5,3.5
1716,304.27,311.85,Ses01M_script03_2_M040,ang,1.0,4.5,4.5
1717,316.79,319.08,Ses01M_script03_2_M041,ang,2.0,2.5,4.0
1718,319.13,320.85,Ses01M_script03_2_M042,ang,2.0,2.5,3.5
1719,321.52,335.77,Ses01M_script03_2_M043,ang,1.0,5.0,5.0
1720,4.88,7.74,Ses01F_impro03_F000,hap,4.3333,2.6667,2.6667
1721,7.93,11.37,Ses01F_impro03_F001,hap,4.0,2.6667,2.6667
1722,12.8,15.37,Ses01F_impro03_F002,hap,4.3333,3.0,2.3333
1723,15.87,20.4867,Ses01F_impro03_F003,xxx,5.0,4.0,3.0
1724,21.75,25.52,Ses01F_impro03_F004,hap,4.6667,3.6667,2.3333
1725,25.5584,28.14,Ses01F_impro03_F005,hap,4.3333,4.0,2.3333
1726,28.37,34.71,Ses01F_impro03_F006,hap,4.0,3.3333,2.6667
1727,35.6349,40.1,Ses01F_impro03_F007,xxx,4.0,3.3333,2.3333
1728,40.12,42.79,Ses01F_impro03_F008,hap,4.0,3.3333,2.3333
1729,42.84,44.54,Ses01F_impro03_F009,hap,4.0,2.6667,2.3333
1730,47.87,51.075,Ses01F_impro03_F010,hap,4.0,3.3333,3.0
1731,51.36,53.4925,Ses01F_impro03_F011,xxx,4.0,3.0,2.3333
1732,55.865,58.15,Ses01F_impro03_F012,hap,4.0,3.6667,2.6667
1733,60.73,65.86,Ses01F_impro03_F013,hap,5.0,4.0,3.3333
1734,68.01,73.75,Ses01F_impro03_F014,xxx,4.0,3.3333,2.3333
1735,74.2675,78.8425,Ses01F_impro03_F015,exc,4.6667,3.6667,3.0
1736,79.035,81.0875,Ses01F_impro03_F016,hap,4.0,3.0,2.3333
1737,82.0975,85.08,Ses01F_impro03_F017,neu,3.6667,2.6667,2.3333
1738,85.1,88.0225,Ses01F_impro03_F018,neu,3.6667,3.0,2.0
1739,88.08,89.5,Ses01F_impro03_F019,neu,3.6667,2.3333,2.0
1740,91.235,92.615,Ses01F_impro03_F020,xxx,3.6667,3.0,2.3333
1741,92.75,98.21,Ses01F_impro03_F021,hap,3.3333,3.6667,2.6667
